,Date,open,high,low,close,adjclose,volume
0,2010-01-04,117.07691955566406,120.30769348144531,116.53845977783203,118.84615325927734,87.44580841064453,8720387
1,2010-01-05,118.92308044433594,120.53845977783203,118.84615325927734,119.46154022216797,87.89862060546875,8391578
2,2010-01-06,119.46154022216797,120.15384674072266,118.76923370361328,118.84615325927734,87.44580841064453,7210437
3,2010-01-07,119.07691955566406,126.76923370361328,118.69230651855469,125.0,91.97373962402344,24111399
4,2010-01-08,125.46154022216797,128.38461303710938,125.15384674072266,127.69230651855469,93.95471954345703,14964638
5,2010-01-11,129.46153259277344,129.84616088867188,127.23076629638672,128.92308044433594,94.86029052734375,9967802
6,2010-01-12,127.53845977783203,129.53846740722656,127.46154022216797,129.0,94.91692352294922,8400964
7,2010-01-13,128.92308044433594,130.15383911132812,127.46154022216797,129.46153259277344,95.25648498535156,8494512
8,2010-01-14,129.15383911132812,129.76922607421875,128.3076934814453,128.46153259277344,94.52068328857422,7456995
9,2010-01-15,128.3076934814453,128.84616088867188,125.76923370361328,126.46154022216797,93.04914093017578,9634053
10,2010-01-19,125.76923370361328,128.84616088867188,125.69230651855469,127.23076629638672,93.61509704589844,7890662
11,2010-01-20,126.92308044433594,128.3076934814453,125.61538696289062,126.92308044433594,93.38871765136719,8384428
12,2010-01-21,126.69230651855469,126.76923370361328,122.69230651855469,123.23076629638672,90.67194366455078,12889656
13,2010-01-22,127.30769348144531,128.92308044433594,123.76923370361328,123.92308044433594,91.18135833740234,21148101
14,2010-01-25,126.61538696289062,127.15384674072266,124.76923370361328,125.92308044433594,92.65292358398438,9770852
15,2010-01-26,125.61538696289062,128.46153259277344,125.07691955566406,125.76923370361328,92.53974151611328,10142210
16,2010-01-27,125.30769348144531,126.07691955566406,123.30769348144531,125.38461303710938,92.25675201416016,9990578
17,2010-01-28,126.38461303710938,126.53845977783203,123.15384674072266,124.30769348144531,91.46434783935547,10287680
18,2010-01-29,124.76923370361328,126.92308044433594,123.61538696289062,123.69230651855469,91.01155090332031,10550618
19,2010-02-01,124.61538696289062,125.69230651855469,123.84615325927734,125.0,91.97373962402344,7402265
20,2010-02-02,125.15384674072266,130.38461303710938,124.92308044433594,129.61538696289062,95.36971282958984,15047422
21,2010-02-03,129.15383911132812,131.0,127.84615325927734,128.3076934814453,94.40751647949219,9201166
22,2010-02-04,126.76923370361328,126.92308044433594,123.15384674072266,123.38461303710938,90.7851791381836,14312896
23,2010-02-05,123.38461303710938,124.53845977783203,117.30769348144531,121.46154022216797,89.37017822265625,18655416
24,2010-02-08,121.76923370361328,121.84615325927734,119.0,120.0,88.2947998046875,9163310
25,2010-02-09,121.23076629638672,122.23076629638672,118.69230651855469,120.0,88.2947998046875,12685439
26,2010-02-10,119.76923370361328,122.07691955566406,119.23076629638672,120.69230651855469,88.80419158935547,8889023
27,2010-02-11,120.15384674072266,121.46154022216797,119.07691955566406,121.30769348144531,89.25698852539062,8696571
28,2010-02-12,119.92308044433594,121.15384674072266,118.07691955566406,119.61538696289062,88.01180267333984,9945403
29,2010-02-16,120.76923370361328,124.0,120.61538696289062,123.38461303710938,90.7851791381836,9027824
30,2010-02-17,124.53845977783203,124.76923370361328,123.53845977783203,124.23076629638672,91.40775299072266,7872007
31,2010-02-18,123.84615325927734,125.30769348144531,123.69230651855469,124.92308044433594,91.91714477539062,6153355
32,2010-02-19,124.15384674072266,125.0,123.07691955566406,124.38461303710938,91.52095031738281,8476208
33,2010-02-22,124.84615325927734,125.69230651855469,124.30769348144531,125.0,91.97373962402344,5848440
34,2010-02-23,124.53845977783203,125.53845977783203,122.0,122.69230651855469,90.27577209472656,8238243
35,2010-02-24,122.92308044433594,124.15384674072266,122.15384674072266,124.0,91.23797607421875,7364578
36,2010-02-25,121.23076629638672,122.69230651855469,120.84615325927734,122.46154022216797,90.6684341430664,8237385
37,2010-02-26,123.07691955566406,124.23076629638672,122.69230651855469,123.53845977783203,91.46576690673828,7873372
38,2010-03-01,123.84615325927734,124.23076629638672,121.76923370361328,122.30769348144531,90.55452728271484,8163779
39,2010-03-02,122.46154022216797,122.69230651855469,121.76923370361328,122.30769348144531,90.55452728271484,6836388
40,2010-03-03,122.92308044433594,125.30769348144531,122.69230651855469,123.30769348144531,91.2948989868164,10896262
41,2010-03-04,123.61538696289062,124.30769348144531,122.84615325927734,123.92308044433594,91.75053405761719,6127186
42,2010-03-05,124.53845977783203,125.92308044433594,124.23076629638672,125.76923370361328,93.11737823486328,8473907
43,2010-03-08,125.92308044433594,126.69230651855469,124.92308044433594,125.15384674072266,92.66177368164062,6977997
44,2010-03-09,125.38461303710938,127.84615325927734,125.0,126.84615325927734,93.91471862792969,10879128
45,2010-03-10,126.84615325927734,127.76923370361328,126.30769348144531,127.0,94.02865600585938,8819642
46,2010-03-11,126.84615325927734,127.30769348144531,125.53845977783203,126.76923370361328,93.85778045654297,8437715
47,2010-03-12,127.61538696289062,131.23077392578125,126.92308044433594,131.07691955566406,97.04713439941406,14673802
48,2010-03-15,130.92308044433594,133.46153259277344,130.3076934814453,133.0,98.470947265625,15333643
49,2010-03-16,134.53846740722656,139.6923065185547,134.23077392578125,139.0,102.91326141357422,29714243
50,2010-03-17,140.92308044433594,141.53846740722656,138.23077392578125,138.76922607421875,102.74237823486328,20864974
51,2010-03-18,139.15383911132812,140.46153259277344,137.76922607421875,139.92308044433594,103.5966796875,11507002
52,2010-03-19,139.0,141.07691955566406,137.92308044433594,139.0,102.91326141357422,14923558
53,2010-03-22,137.38461303710938,139.46153259277344,136.92308044433594,139.0,102.91326141357422,8442291
54,2010-03-23,139.6923065185547,141.92308044433594,139.61538696289062,141.0,104.39401245117188,13985413
55,2010-03-24,141.23077392578125,145.6923065185547,140.53846740722656,141.92308044433594,105.0774154663086,16151343
56,2010-03-25,143.92308044433594,144.3076934814453,140.46153259277344,140.76922607421875,104.22312927246094,12696892
57,2010-03-26,140.92308044433594,143.3076934814453,139.84616088867188,141.07691955566406,104.45093536376953,10969465
58,2010-03-29,142.46153259277344,142.76922607421875,140.38461303710938,141.53846740722656,104.79264068603516,10909184
59,2010-03-30,142.07691955566406,142.15383911132812,140.38461303710938,140.76922607421875,104.22312927246094,6911931
60,2010-03-31,140.07691955566406,141.23077392578125,139.46153259277344,140.0,103.65359497070312,7698145
61,2010-04-01,140.53846740722656,141.53846740722656,139.84616088867188,141.0,104.39401245117188,5912140
62,2010-04-05,141.6923065185547,143.46153259277344,141.0,142.53846740722656,105.53305053710938,7264322
63,2010-04-06,141.92308044433594,143.46153259277344,141.61538696289062,143.07691955566406,105.93172454833984,7033845
64,2010-04-07,142.84616088867188,144.23077392578125,141.46153259277344,142.3076934814453,105.36216735839844,7860346
65,2010-04-08,141.46153259277344,143.46153259277344,140.38461303710938,142.76922607421875,105.70391082763672,7877077
66,2010-04-09,143.0,143.61538696289062,141.53846740722656,142.46153259277344,105.47608947753906,7099651
67,2010-04-12,142.76922607421875,146.0,142.61538696289062,143.92308044433594,106.55817413330078,9321065
68,2010-04-13,144.23077392578125,147.15383911132812,144.0,145.76922607421875,107.92503356933594,12036063
69,2010-04-14,147.76922607421875,149.23077392578125,146.23077392578125,148.84616088867188,110.20315551757812,10654670
70,2010-04-15,149.61538696289062,151.46153259277344,149.0,150.0,111.05741119384766,13405847
71,2010-04-16,149.53846740722656,149.61538696289062,143.46153259277344,145.92308044433594,108.03895568847656,22408737
72,2010-04-19,143.38461303710938,145.92308044433594,143.38461303710938,145.6923065185547,107.86811065673828,10160306
73,2010-04-20,146.46153259277344,147.6923065185547,146.0,146.15383911132812,108.20982360839844,7496645
74,2010-04-21,146.92308044433594,147.53846740722656,145.3076934814453,146.38461303710938,108.38067626953125,7592910
75,2010-04-22,145.46153259277344,146.23077392578125,143.15383911132812,145.76922607421875,107.92503356933594,9495798
76,2010-04-23,145.07691955566406,146.92308044433594,144.61538696289062,146.6923065185547,108.60844421386719,7511075
77,2010-04-26,147.61538696289062,149.0,146.92308044433594,148.46153259277344,109.91836547851562,8542677
78,2010-04-27,148.0,149.92308044433594,143.0,143.84616088867188,106.50125885009766,14251783
79,2010-04-28,143.61538696289062,146.84616088867188,143.46153259277344,145.76922607421875,107.92503356933594,11050832
80,2010-04-29,146.46153259277344,149.92308044433594,146.38461303710938,149.92308044433594,111.00048065185547,9108632
81,2010-04-30,149.6923065185547,151.53846740722656,144.53846740722656,145.07691955566406,107.4124755859375,14577303
82,2010-05-03,145.92308044433594,148.76922607421875,145.84616088867188,148.15383911132812,109.69060516357422,7820501
83,2010-05-04,146.61538696289062,146.6923065185547,141.15383911132812,142.92308044433594,105.81780242919922,12236081
84,2010-05-05,140.15383911132812,142.23077392578125,137.92308044433594,139.23077392578125,103.08407592773438,13909948
85,2010-05-06,138.46153259277344,139.61538696289062,116.53845977783203,133.15383911132812,98.58480834960938,23675964
86,2010-05-07,134.6923065185547,136.07691955566406,127.07691955566406,129.84616088867188,96.1358871459961,21510567
87,2010-05-10,138.76922607421875,141.3076934814453,137.53846740722656,138.76922607421875,102.74237823486328,17962269
88,2010-05-11,137.3076934814453,141.07691955566406,137.07691955566406,138.46153259277344,102.5145492553711,10855494
89,2010-05-12,139.15383911132812,142.3076934814453,139.0,141.84616088867188,105.0204849243164,8827975
90,2010-05-13,141.61538696289062,141.76922607421875,138.15383911132812,138.84616088867188,102.7993392944336,8360638
91,2010-05-14,138.23077392578125,138.76922607421875,133.92308044433594,135.6923065185547,100.46428680419922,10883041
92,2010-05-17,135.46153259277344,136.3076934814453,131.46153259277344,135.07691955566406,100.00865936279297,10238085
93,2010-05-18,136.3076934814453,137.46153259277344,131.15383911132812,132.53846740722656,98.12919616699219,10334025
94,2010-05-19,131.3076934814453,133.6923065185547,128.84616088867188,132.76922607421875,98.30008697509766,17542590
95,2010-05-20,129.3076934814453,129.46153259277344,125.0,125.07691955566406,92.60482025146484,20076719
96,2010-05-21,120.76923370361328,126.38461303710938,120.38461303710938,126.30769348144531,93.51605987548828,19028789
97,2010-05-24,125.53845977783203,126.07691955566406,122.84615325927734,123.15384674072266,91.18102264404297,9636861
98,2010-05-25,119.23076629638672,122.84615325927734,117.30769348144531,122.69230651855469,90.83924865722656,15890277
99,2010-05-26,125.76923370361328,126.84615325927734,122.84615325927734,123.15384674072266,91.18102264404297,10826335
100,2010-05-27,126.30769348144531,128.3076934814453,124.15384674072266,128.15383911132812,94.88292694091797,9115379
101,2010-05-28,128.15383911132812,128.38461303710938,124.30769348144531,125.76923370361328,93.11737823486328,9149829
102,2010-06-01,124.92308044433594,127.0,122.53845977783203,122.92308044433594,91.01014709472656,9506640
103,2010-06-02,124.30769348144531,126.07691955566406,122.69230651855469,125.76923370361328,93.11737823486328,8170357
104,2010-06-03,126.23076629638672,126.76923370361328,124.84615325927734,126.53845977783203,93.6868896484375,6738810
105,2010-06-04,123.69230651855469,123.69230651855469,119.69230651855469,120.84615325927734,89.47245025634766,14874613
106,2010-06-07,121.0,121.15384674072266,118.23076629638672,118.53845977783203,87.76384735107422,9518093
107,2010-06-08,118.92308044433594,119.61538696289062,115.76923370361328,119.07691955566406,88.16254425048828,11618958
108,2010-06-09,119.84615325927734,120.76923370361328,117.07691955566406,117.84615325927734,87.25128936767578,8690968
109,2010-06-10,119.92308044433594,122.07691955566406,119.38461303710938,120.61538696289062,89.30157470703125,10220067
110,2010-06-11,119.46154022216797,120.07691955566406,118.23076629638672,119.69230651855469,88.61814880371094,9210721
111,2010-06-14,121.30769348144531,122.15384674072266,118.07691955566406,118.38461303710938,87.64997100830078,9845472
112,2010-06-15,119.38461303710938,121.92308044433594,118.15384674072266,121.46154022216797,89.92804718017578,10281492
