date,open,high,low,close,adjclose,volume
6/17/2013,15.40857124,15.56071377,15.36999989,15.42857075,13.43404579,259414400
6/18/2013,15.41285706,15.53214264,15.3646431,15.42035675,13.42689323,195025600
6/19/2013,15.40714264,15.41642857,15.1071434,15.1071434,13.1541748,310940000
6/20/2013,14.97500038,15.21357059,14.82750034,14.88714314,12.96261406,357310800
6/21/2013,14.94607067,15,14.57499981,14.7678566,12.85874939,481118400
6/24/2013,14.55000019,14.59500027,14.21607113,14.3764286,12.51792336,480746000
6/25/2013,14.48928642,14.5639286,14.24392891,14.37964344,12.52072239,314162800
6/26/2013,14.42500019,14.45678616,14.13071442,14.21678638,12.37891769,367724000
6/27/2013,14.25892925,14.33535671,14.05500031,14.06357098,12.24550819,337246000
6/28/2013,13.97714329,14.29535675,13.88821411,14.16178608,12.33102798,578516400
7/1/2013,14.38178635,14.72392941,14.32928562,14.61499977,12.72565269,391053600
7/2/2013,14.64142895,15.05821419,14.62392902,14.94607067,13.01392365,469865200
7/3/2013,15.03071404,15.1064291,14.90892887,15.02857113,13.08575821,240928800
7/5/2013,15.01392937,15.11750031,14.83392906,14.90785694,12.98064995,274024800
7/8/2013,15.00392914,15.03571415,14.66607094,14.82321358,12.90695,298138400
7/9/2013,14.77142906,15.125,14.65642929,15.08392906,13.13395977,352584400
7/10/2013,14.98571396,15.17142868,14.9375,15.02607059,13.08358097,281405600
7/11/2013,15.10535717,15.2946434,15.04178619,15.2603569,13.28757954,326292400
7/12/2013,15.27321434,15.34964275,15.12178612,15.23250008,13.26332378,279563200
7/15/2013,15.17892933,15.40928555,15.17142868,15.26571369,13.292243,241917200
7/16/2013,15.23285675,15.38249969,15.14892864,15.36428642,13.37807655,216538000
7/17/2013,15.34642887,15.43642902,15.29357147,15.36821365,13.38149166,198990400
7/18/2013,15.47785664,15.53107071,15.37892914,15.42000008,13.42658806,218878800
7/19/2013,15.46785736,15.4992857,15.15535736,15.17678642,13.21481323,268721600
7/22/2013,15.33785725,15.34821415,15.19535732,15.22535706,13.25710487,207796400
7/23/2013,15.21428585,15.2485714,14.95392895,14.96392918,13.02947044,369395600
7/24/2013,15.67607117,15.87821388,15.54500008,15.73250008,13.69868755,591936800
7/25/2013,15.73928642,15.76428604,15.56464291,15.66071415,13.63618279,229493600
7/26/2013,15.54642868,15.7514286,15.51214314,15.74964333,13.71361446,200152400
7/29/2013,15.74285698,16.07107162,15.72142887,15.99250031,13.92507553,248057600
7/30/2013,16.06999969,16.32678604,16.04392815,16.19000053,14.09704494,309422400
7/31/2013,16.24964333,16.33357048,16.05107117,16.16178513,14.07247353,322957600
8/1/2013,16.2767868,16.31428528,16.18785667,16.30999947,14.20153332,206250800
8/2/2013,16.35750008,16.53035736,16.30928612,16.5192852,14.3837595,274783600
8/5/2013,16.59607124,16.80964279,16.50535774,16.76607132,14.59864426,318855600
8/6/2013,16.71500015,16.85321426,16.50607109,16.6160717,14.4680357,334857600
8/7/2013,16.56428528,16.6785717,16.49178505,16.60642815,14.4596386,298858000
8/8/2013,16.56642914,16.57500076,16.35535622,16.46464348,14.43083954,255777200
8/9/2013,16.37999916,16.44499969,16.20178604,16.23035622,14.22549438,266865200
8/12/2013,16.31642914,16.73749924,16.30821419,16.69142914,14.62961674,364434000
8/13/2013,16.81928635,17.66642952,16.71607018,17.48464394,15.32484531,881941200
8/14/2013,17.78142929,18.0089283,17.62142944,17.8035717,15.60437298,756372400
8/15/2013,17.72928619,17.94285774,17.46714211,17.78249931,15.58590698,490294000
8/16/2013,17.86249924,17.96214294,17.81642914,17.94035721,15.72427368,362306000
8/19/2013,18.01214218,18.34785652,18,18.13357162,15.89361,510518400
8/20/2013,18.2039299,18.23464394,17.88642883,17.89535713,15.6848259,358688400
8/21/2013,17.98535728,18.11249924,17.89999962,17.94142914,15.72520924,335879600
8/22/2013,18.03499985,18.05678558,17.79285622,17.96285629,15.74398613,244207600
8/23/2013,17.97392845,17.97678566,17.83392906,17.89357185,15.68326092,222731600
8/26/2013,17.8839283,18.22142982,17.875,17.96321487,15.74430275,330965600
8/27/2013,17.7857132,17.94678688,17.36785698,17.44964218,15.29416752,424188800
8/28/2013,17.3571434,17.70714378,17.3571434,17.53214264,15.36647701,307608000
8/29/2013,17.55892944,17.7321434,17.54035759,17.56071472,15.39152241,239657600
8/30/2013,17.5714283,17.60535622,17.375,17.40071487,15.25127792,272297200
9/3/2013,17.61071396,17.87857056,17.40535736,17.44928551,15.29385662,331928800
9/4/2013,17.84142876,17.93714333,17.72428513,17.81035614,15.61032581,345032800
9/5/2013,17.8660717,17.88142967,17.62999916,17.68821335,15.50326633,236367600
9/6/2013,17.80142975,17.83499908,17.49821472,17.79357147,15.59561253,359525600
9/9/2013,18.0357132,18.13999939,17.98142815,18.07749939,15.84446716,340687200
9/10/2013,18.07857132,18.12321472,17.4821434,17.66571426,15.48355007,743195600
9/11/2013,16.67892838,16.91749954,16.60035706,16.7039299,14.64056969,898696400
9/12/2013,16.7321434,16.97857094,16.64321327,16.88178635,14.79645252,404051200
9/13/2013,16.76214218,16.8510704,16.59642982,16.60357094,14.55260754,298835600
9/16/2013,16.4642868,16.48607063,15.97214317,16.07571411,14.08995152,543706800
9/17/2013,15.9985714,16.4182148,15.9821434,16.26142883,14.25272751,399380800
9/18/2013,16.54214287,16.65535736,16.45214272,16.59571457,14.54572296,456862000
9/19/2013,16.81071472,16.99392891,16.7589283,16.86785698,14.78424644,404541200
9/20/2013,17.0714283,17.09107018,16.6428566,16.69321442,14.63117886,699302800
9/23/2013,17.71785736,17.74678612,17.23571396,17.52285767,15.3583374,762106800
9/24/2013,17.67428589,17.69535637,17.42214394,17.46785736,15.31013107,364344400
9/25/2013,17.47142982,17.48714256,17.19392967,17.19750023,15.07316971,316957200
9/26/2013,17.3571434,17.44857025,17.28214264,17.36499977,15.21998024,237221600
9/27/2013,17.27785683,17.30964279,17.16857147,17.2410717,15.11135864,228040400
9/30/2013,17.0446434,17.20214272,16.94321442,17.0267868,14.92354202,260156400
10/1/2013,17.08749962,17.46928596,17.08499908,17.4271431,15.27444839,353883600
10/2/2013,17.34392929,17.56428528,17.2767868,17.48428535,15.3245306,289184000
10/3/2013,17.51821327,17.58392906,17.16928673,17.26464272,15.13201809,322753200
10/4/2013,17.28071404,17.30714226,17.09285736,17.25107193,15.12012291,258868400
10/7/2013,17.37714386,17.59464264,17.33392906,17.4196434,15.26787186,312292400
10/8/2013,17.49785614,17.52285767,17.16214371,17.17642975,15.05470467,290917200
10/9/2013,17.30857086,17.4210701,17.08142853,17.37821388,15.23156261,301725200
10/10/2013,17.54714394,17.58499908,17.3942852,17.48714256,15.32703876,278602800
10/11/2013,17.39249992,17.63714218,17.32714272,17.60035706,15.42626381,267738800
10/15/2013,17.76821327,17.9285717,17.69714355,17.80999947,15.61000919,320073600
10/16/2013,17.8853569,17.94750023,17.82964325,17.89678574,15.68607807,251101200
10/17/2013,17.85642815,18.02785683,17.84571457,18.0178566,15.79219437,253593200
10/18/2013,18.07107162,18.18785667,18.0610714,18.17464256,15.92961597,290542000
10/21/2013,18.27750015,18.72500038,18.26857185,18.62000084,16.31995392,398106800
10/22/2013,18.80035782,18.87321472,18.14392853,18.56678581,16.27332306,534063600
10/23/2013,18.5357132,18.7739296,18.5357132,18.7485714,16.43264771,313723200
10/24/2013,18.75,19.01678658,18.65892982,18.99678612,16.6502018,384764800
10/25/2013,18.97571373,19.04392815,18.75392914,18.7842865,16.46395111,337792000
10/28/2013,18.8942852,18.9642868,18.6860714,18.92428589,16.58665276,550440800
10/29/2013,19.15250015,19.2589283,18.3764286,18.45285606,16.1734581,635807200
10/30/2013,18.55750084,18.84000015,18.46500015,18.74642944,16.43077087,354163600
10/31/2013,18.75,18.83892822,18.61678505,18.66785622,16.36190224,275696400
11/1/2013,18.71500015,18.74285698,18.42285728,18.57250023,16.27832222,274890000
11/4/2013,18.61071396,18.81500053,18.52892876,18.8125,16.48867416,244627600
11/5/2013,18.73500061,18.88892937,18.6785717,18.76607132,16.44798279,265213200
11/6/2013,18.71964264,18.74500084,18.50714302,18.60428619,16.40139008,223375600
11/7/2013,18.55642891,18.68535614,18.29928589,18.30321312,16.13596153,262620400
11/8/2013,18.37785721,18.61178589,18.30678558,18.59142876,16.39005089,279316800
11/12/2013,18.48821449,18.7114296,18.4642868,18.57178688,16.37273216,204276800
11/13/2013,18.5,18.6517868,18.46285629,18.59392929,16.39225388,197220800
11/14/2013,18.67178535,18.90285683,18.63821411,18.86285782,16.62934494,282419200
11/15/2013,18.80642891,18.89607048,18.73178673,18.74964333,16.52952957,317920400
11/18/2013,18.74964333,18.82821465,18.50714302,18.52249908,16.32928658,244944000
11/19/2013,18.53678513,18.69214249,18.49892807,18.55535698,16.35825348,208938800
11/20/2013,18.54392815,18.5864296,18.36892891,18.3928566,16.21499062,193916800
11/21/2013,18.48571396,18.6146431,18.34535789,18.61214256,16.40831184,262026800
11/22/2013,18.55428505,18.64857101,18.51892853,18.56428528,16.36612511,223725600
11/25/2013,18.60785675,18.78107071,18.6071434,18.70499992,16.49017715,229311600
11/26/2013,18.71857071,19.14785767,18.7142868,19.04999924,16.79431915,401382800
11/27/2013,19.15392876,19.5,19.04999924,19.4985714,17.1897831,363448400
11/29/2013,19.62428665,19.94035721,19.56464386,19.85964394,17.50810051,318127600
12/2/2013,19.9285717,20.15464211,19.67214394,19.68678665,17.35571289,472544800
12/3/2013,19.93928528,20.22785759,19.91714287,20.22571373,17.83082008,450968000
12/4/2013,20.1964283,20.32821465,20.02928543,20.1785717,17.78926086,377809600
12/5/2013,20.45178604,20.54071426,20.22892952,20.28214264,17.88057137,447580000
12/6/2013,20.2067852,20.2410717,19.98464394,20.00071335,17.63246346,344352400
12/9/2013,20.03214264,20.34214211,20.03214264,20.22964287,17.83429527,320493600
12/10/2013,20.12785721,20.28142929,20.04285622,20.19821358,17.8065815,278269600
12/11/2013,20.25,20.39178658,19.98892975,20.04857063,17.67465591,359718800
12/12/2013,20.07642937,20.19071388,20.00107193,20.0192852,17.64883804,262290000
12/13/2013,20.10178566,20.10285759,19.7739296,19.80107117,17.45646477,332822000
12/16/2013,19.82214355,20.09428596,19.82178688,19.9107132,17.55311966,282592800
12/17/2013,19.85035706,19.97999954,19.76357079,19.82107162,17.47409439,229902400
12/18/2013,19.63214302,19.69464302,19.24285698,19.67035675,17.34123421,565863200
12/19/2013,19.625,19.6428566,19.41892815,19.44499969,17.14255142,320308800
12/20/2013,19.47964287,19.70035744,19.45785713,19.60785675,17.28612137,436413600
12/23/2013,20.2857132,20.38285637,20.09857178,20.36035728,17.94952393,501306400
12/24/2013,20.35321426,20.42428589,20.21535683,20.2739296,17.87333488,167554800
12/26/2013,20.28928566,20.3392868,20.12071419,20.13928604,17.75462914,204008000
12/27/2013,20.13642883,20.15749931,19.9821434,20.00321388,17.63466644,225884400
12/30/2013,19.9092865,20.00321388,19.72571373,19.80428505,17.45929527,253629600
12/31/2013,19.79178619,20.04571342,19.7857132,20.03642845,17.66395378,223084400
1/2/2014,19.84571457,19.89392853,19.71500015,19.75464249,17.41553307,234684800
1/3/2014,19.74500084,19.77499962,19.30107117,19.32071495,17.03298378,392467600
1/6/2014,19.19464302,19.52857018,19.05714226,19.42607117,17.12586594,412610800
1/7/2014,19.44000053,19.4985714,19.2114296,19.28714371,17.00338745,317209200
1/8/2014,19.24321365,19.48428535,19.23892975,19.4092865,17.11107063,258529600
1/9/2014,19.52857018,19.53071404,19.11964226,19.16142845,16.89255142,279148800
1/10/2014,19.27964211,19.31428528,18.96821404,19.03357124,16.77984047,304976000
1/13/2014,18.92535782,19.375,18.92428589,19.13321495,16.86769104,378492800
1/14/2014,19.22214317,19.52607155,19.20214272,19.51392937,17.20331955,332561600
1/15/2014,19.76857185,20.00714302,19.70214272,19.90571404,17.54872131,391638800
1/16/2014,19.81785774,19.88750076,19.70285606,19.7946434,17.45079803,229278000
1/17/2014,19.69571495,19.71678543,19.28214264,19.30964279,17.02321625,426739600
1/21/2014,19.32107162,19.64535713,19.30071449,19.60964394,17.28770638,328526800
1/22/2014,19.67535782,19.9032135,19.56464386,19.69678688,17.36452866,379985200
1/23/2014,19.64071465,19.875,19.45750046,19.86357117,17.51156044,403239200
1/24/2014,19.7857132,19.84357071,19.4553566,19.50250053,17.19324303,429354800
1/27/2014,19.64535713,19.81428528,19.4910717,19.6607132,17.33272362,554878800
1/28/2014,18.17000008,18.3928566,17.93107033,18.0892868,15.9473629,1065523200
1/29/2014,17.99821472,18.12035751,17.80785751,17.8839283,15.76632309,502810000
1/30/2014,17.9478569,18.0892868,17.73928642,17.84928513,15.73578072,678501600
1/31/2014,17.68499947,17.91178513,17.62678528,17.87857056,15.76160145,464797200
2/3/2014,17.95035744,18.13321495,17.83214378,17.91178513,15.79088497,401464000
2/4/2014,18.06607056,18.19499969,17.95571327,18.1710701,16.01947021,376681200
2/5/2014,18.09142876,18.40285683,18.0803566,18.30678558,16.1391201,328344800
2/6/2014,18.21642876,18.3392868,18.13607025,18.30392838,16.23318863,257765200
2/7/2014,18.62071419,18.67607117,18.47785759,18.55999947,16.46028519,370280400
2/10/2014,18.52357101,18.99964333,18.5,18.89249992,16.75516701,345559200
2/11/2014,18.95035744,19.2053566,18.9107132,19.1414299,16.9759388,282256800
2/12/2014,19.17678642,19.27000046,19.04428673,19.13999939,16.97467232,308100800
2/13/2014,19.09499931,19.45892906,19.07857132,19.44392967,17.2442112,307398000
2/14/2014,19.37392807,19.49928665,19.3289299,19.42821312,17.23028183,272924400
2/18/2014,19.5,19.68535614,19.48607063,19.49964333,17.29362679,260251600
2/19/2014,19.4553566,19.53178596,19.08392906,19.19178581,17.02059746,313768000
2/20/2014,19.03535652,19.1785717,18.8928566,18.96964264,16.82358742,305858000
2/21/2014,19.0282135,19.09178543,18.73571396,18.7589283,16.6367054,278784800
2/24/2014,18.68392944,18.92571449,18.65785789,18.84107018,16.70955658,288909600
2/25/2014,18.90642929,18.91321373,18.6071434,18.64500046,16.53567123,231952000
2/26/2014,18.70035744,18.75,18.41428566,18.47678566,16.38648224,276217200
2/27/2014,18.46928596,18.88500023,18.43035698,18.84535789,16.71335983,301882000
2/28/2014,18.89571381,19.0267868,18.64714241,18.79428673,16.66806793,371968800
3/3/2014,18.69357109,18.95178604,18.67178535,18.84857178,16.71621323,238781200
3/4/2014,18.9642868,19.02285767,18.84892845,18.97285652,16.82643318,259140000
3/5/2014,18.9614296,19.0982132,18.89749908,19.01285744,16.86191177,200062800
3/6/2014,19.0282135,19.08714294,18.86071396,18.9553566,16.81091309,185488800
3/7/2014,18.96750069,18.99928665,18.78750038,18.94428635,16.80109596,220729600
3/10/2014,18.87000084,19.04750061,18.86928558,18.9614296,16.81629944,178584000
3/11/2014,19.12321472,19.24071312,19.02107048,19.14607048,16.98005486,279224400
3/12/2014,19.08964348,19.19107056,19,19.16464233,16.99652481,199326400
3/13/2014,19.19428635,19.27357101,18.89857101,18.95178604,16.8077507,257742800
3/14/2014,18.8853569,18.96035767,18.6785717,18.73892975,16.61897659,237199200
3/17/2014,18.84642982,18.92749977,18.78035736,18.81214333,16.68390846,199544800
3/18/2014,18.78214264,18.99892807,18.75714302,18.97857094,16.83151054,209647200
3/19/2014,19.00928688,19.15142822,18.8928566,18.97357178,16.82707214,224756000
3/20/2014,18.92464256,19.0239296,18.83392906,18.88214302,16.74598503,208398400
3/21/2014,18.99749947,19.0625,18.79750061,19.03107071,16.87806129,374046400
3/24/2014,19.22928619,19.3035717,19.10928535,19.25678635,17.07824135,355700800
3/25/2014,19.3392868,19.4910717,19.27107048,19.46392822,17.26195145,282293200
3/26/2014,19.51857185,19.6071434,19.24500084,19.27785683,17.09693146,299768000
3/27/2014,19.28642845,19.3392868,19.11142921,19.19499969,17.02344704,222031600
3/28/2014,19.22571373,19.24785614,19.0803566,19.17357063,17.00444221,200564000
3/31/2014,19.25821495,19.31464386,19.14035606,19.16928673,17.00064087,168669200
4/1/2014,19.20571327,19.35250092,19.17035675,19.34464264,17.15616035,200760000
4/2/2014,19.37071419,19.40999985,19.29500008,19.37678528,17.18466759,180420800
4/3/2014,19.33535767,19.375,19.20142937,19.24250031,17.06557274,162344000
4/4/2014,19.27892876,19.2857132,18.94928551,18.99357033,16.84481049,275251200
4/7/2014,18.85785675,18.96071434,18.63892937,18.69535637,16.58032417,289850400
4/8/2014,18.75678635,18.79000092,18.52499962,18.69428635,16.57937813,243888400
4/9/2014,18.66571426,18.94607162,18.64357185,18.94000053,16.79729462,206169600
4/10/2014,18.95285606,19.00857162,18.68464279,18.69571495,16.58064842,239652000
4/11/2014,18.5357132,18.67250061,18.46928596,18.55750084,16.45806694,271717600
4/14/2014,18.63928604,18.64857101,18.4717865,18.63142967,16.52363205,205674000
4/15/2014,18.58107185,18.62999916,18.26178551,18.4985714,16.40580559,266490000
4/16/2014,18.50178528,18.61035728,18.36214256,18.53607178,16.43906593,214765600
4/17/2014,18.5714283,18.84857178,18.54285622,18.74785614,16.62689209,284334400
4/21/2014,18.76214218,19.00499916,18.71285629,18.97035789,16.82421494,182548800
4/22/2014,18.86821365,18.99392891,18.8035717,18.98928642,16.84100723,202563200
4/23/2014,18.89500046,18.96892929,18.73035622,18.7410717,16.6208725,394940000
4/24/2014,20.2932148,20.3571434,20.02607155,20.27750015,17.98348618,759911600
4/25/2014,20.16178513,20.42821312,20.1414299,20.42642975,18.11556625,390275200
4/28/2014,20.45714378,21.2767868,20.44821358,21.21750069,18.81714249,669485600
4/29/2014,21.20499992,21.28499985,21.05392838,21.15464211,18.76139259,337377600
4/30/2014,21.16571426,21.40821457,21.06428528,21.07464218,18.69044876,456640800
5/1/2014,21.1428566,21.24285698,20.94142914,21.12428665,18.734478,244048000
5/2/2014,21.15500069,21.22142982,21.0610714,21.1635704,18.76931381,191514400
5/5/2014,21.07642937,21.4642868,21.0714283,21.46285629,19.03473663,287067200
5/6/2014,21.49285698,21.58607101,21.22892952,21.22892952,18.82727814,374564400
5/7/2014,21.2589283,21.3317852,20.99035645,21.15464211,18.76139259,282864400
5/8/2014,21.0089283,21.22892952,20.94285774,20.99964333,18.72795105,230297200
5/9/2014,20.8764286,20.9375,20.7260704,20.91214371,18.6499176,291597600
5/12/2014,20.98178673,21.20214272,20.97857094,21.17250061,18.88210869,213208800
5/13/2014,21.1428566,21.2335701,21.09642982,21.20571327,18.911726,159737200
5/14/2014,21.15821457,21.33571434,21.13357162,21.20964241,18.91523361,166404000
5/15/2014,21.23928642,21.30714226,21.0014286,21.02928543,18.75438499,230846000
5/16/2014,21.02249908,21.34035683,20.90714264,21.33964348,19.03117561,276256400
5/19/2014,21.35178566,21.69035721,21.33321381,21.59250069,19.25667572,317755200
5/20/2014,21.58964348,21.65714264,21.45464325,21.5967865,19.26049423,234836000
5/21/2014,21.56535721,21.66785622,21.50214386,21.65392876,19.31145477,196859600
5/22/2014,21.66428566,21.78035736,21.57500076,21.68821335,19.34202766,200760000
5/23/2014,21.6875,21.95464325,21.65964317,21.93321419,19.56053162,232209600
5/27/2014,21.99571419,22.35214233,21.98678589,22.34392929,19.92681885,348866000
5/28/2014,22.35785675,22.49392891,22.27785683,22.28607178,19.87521362,315481600
5/29/2014,22.42321396,22.74535751,22.42035675,22.69214249,20.23736,376474000
5/30/2014,22.78499985,23.00607109,22.46071434,22.6071434,20.16155815,564020800
6/2/2014,22.6414299,22.67250061,22.2321434,22.45178604,20.02300453,369350800
6/3/2014,22.44499969,22.81214333,22.4375,22.7692852,20.30615616,292709200
6/4/2014,22.76571465,23.13892937,22.71821404,23.02928543,20.53803253,335482000
6/5/2014,23.07857132,23.19178581,22.95035744,23.11964226,20.61861229,303805600
6/6/2014,23.21071434,23.25928688,23.01678658,23.05607033,20.56191444,349938400
6/9/2014,23.17499924,23.46999931,22.9375,23.42499924,20.89094162,301660000
6/10/2014,23.68250084,23.76250076,23.39249992,23.5625,21.01356506,251108000
6/11/2014,23.53249931,23.69000053,23.36750031,23.46500015,20.92661285,182724000
6/12/2014,23.51000023,23.53000069,22.97500038,23.07250023,20.57657433,218996000
6/13/2014,23.04999924,23.11000061,22.71999931,22.81999969,20.3513813,218100000
6/16/2014,22.87750053,23.1875,22.86249924,23.04999924,20.55650711,142244000
6/17/2014,23.07749939,23.17499924,22.95000076,23.02000046,20.52975273,118904000
6/18/2014,23.06749916,23.07250023,22.83749962,23.04500008,20.55204201,134056000
6/19/2014,23.07250023,23.07500076,22.83499908,22.96500015,20.48069954,142112000
6/20/2014,22.96249962,23.13750076,22.72500038,22.72750092,20.2688942,403592000
6/23/2014,22.82999992,22.90500069,22.64999962,22.70750046,20.25105858,174776000
6/24/2014,22.6875,22.93499947,22.54750061,22.56999969,20.12843323,156144000
6/25/2014,22.55249977,22.67499924,22.41250038,22.59000015,20.14626694,147476000
6/26/2014,22.59250069,22.76250076,22.45000076,22.72500038,20.26666641,130516000
6/27/2014,22.70499992,23,22.69249916,22.99500084,20.50745583,256116000
6/30/2014,23.02499962,23.43250084,23.02249908,23.23250008,20.71926117,197929200
7/1/2014,23.37999916,23.51749992,23.28249931,23.37999916,20.85080719,152892000
7/2/2014,23.46750069,23.51499939,23.27249908,23.37000084,20.84188461,113860000
7/3/2014,23.41749954,23.52499962,23.29999924,23.50749969,20.96451378,91567200
7/7/2014,23.53499985,23.99749947,23.52499962,23.99250031,21.39705086,225872000
7/8/2014,24.06749916,24.20000076,23.47999954,23.83749962,21.25881767,260888000
7/9/2014,23.86000061,23.98749924,23.69000053,23.84749985,21.26773262,145744000
7/10/2014,23.44000053,23.88750076,23.37999916,23.76000023,21.18969917,158744000
7/11/2014,23.84000015,23.97249985,23.71500015,23.80500031,21.22982979,136072000
7/14/2014,23.96500015,24.22249985,23.91250038,24.11249924,21.50406265,171240000
7/15/2014,24.20000076,24.21249962,23.75749969,23.82999992,21.25212097,181911600
7/16/2014,24.24250031,24.27499962,23.68499947,23.69499969,21.13172913,213585200
7/17/2014,23.75749969,23.81999969,23.14249992,23.27249908,20.75494003,229192000
7/18/2014,23.40500069,23.68499947,23.25499916,23.60750008,21.05369568,199952000
7/21/2014,23.74749947,23.75,23.43000031,23.48500061,20.94445038,156316000
7/22/2014,23.67000008,23.72249985,23.53000069,23.68000031,21.1183548,220788000
7/23/2014,23.85499954,24.46999931,23.79249954,24.29750061,21.66905212,371672000
7/24/2014,24.26000023,24.32999992,24.10499954,24.25749969,21.63338089,182916000
7/25/2014,24.21249962,24.45999908,24.15999985,24.41749954,21.77606964,173876000
7/28/2014,24.45499992,24.80999947,24.38750076,24.75499916,22.07705879,221272000
7/29/2014,24.83250046,24.86000061,24.5625,24.59499931,21.93436623,172572000
7/30/2014,24.61000061,24.67499924,24.41749954,24.53750038,21.88309097,132040000
7/31/2014,24.29000092,24.36249924,23.83250046,23.89999962,21.31455421,227372000
8/1/2014,23.72500038,24.15500069,23.70249939,24.03249931,21.43271828,194044000
8/4/2014,24.09250069,24.14500046,23.79249954,23.89749908,21.31232643,159832000
8/5/2014,23.84000015,23.92000008,23.59000015,23.78000069,21.20753479,223732000
8/6/2014,23.6875,23.87000084,23.67749977,23.73999977,21.17186356,154232000
8/7/2014,23.73250008,23.98749924,23.52499962,23.62000084,21.16962624,186844000
8/8/2014,23.56500053,23.70499992,23.31999969,23.68499947,21.22787285,167460000
8/11/2014,23.81749916,24.02000046,23.70999908,23.99749947,21.50795555,146340000
8/12/2014,24.01000023,24.21999931,23.90250015,23.99250031,21.503479,135180000
8/13/2014,24.03750038,24.30999947,24.01000023,24.30999947,21.78803825,127664000
8/14/2014,24.33250046,24.39249992,24.20000076,24.375,21.84629631,112464000
8/15/2014,24.47500038,24.54750061,24.21500015,24.49500084,21.95384979,195804000
8/18/2014,24.62249947,24.84250069,24.49500084,24.79000092,22.21824455,190288000
8/19/2014,24.85250092,25.17000008,24.82999992,25.13249969,22.52521706,277596000
8/20/2014,25.11000061,25.27249908,24.98749924,25.14249992,22.53417778,210796000
8/21/2014,25.14249992,25.23500061,25.02750015,25.14500046,22.53641891,133912000
8/22/2014,25.07250023,25.36750031,25.04750061,25.32999992,22.70222282,176736000
8/25/2014,25.44750023,25.54249954,25.31999969,25.38500023,22.75152016,161080000
8/26/2014,25.35499954,25.375,25.21500015,25.22249985,22.60587692,132608000
8/27/2014,25.25499916,25.64249992,25.17499924,25.53249931,22.88371849,209476000
8/28/2014,25.39749908,25.69499969,25.38999939,25.5625,22.91060257,273840000
8/29/2014,25.71500015,25.72500038,25.54999924,25.625,22.96661758,178380000
9/2/2014,25.76499939,25.93499947,25.68000031,25.82500076,23.14587402,214256000
9/3/2014,25.77499962,25.79999924,24.64500046,24.73500061,22.16894722,501684000
9/4/2014,24.71249962,25.02249908,24.44750023,24.53000069,21.98521996,342872000
9/5/2014,24.70000076,24.84749985,24.57749939,24.74250031,22.17567062,233828000
9/8/2014,24.82500076,24.82749939,24.51250076,24.59000015,22.03899574,185426800
9/9/2014,24.77000046,25.77000046,24.03499985,24.49749947,21.95608902,759385200
9/10/2014,24.50250053,25.27750015,24.44000053,25.25,22.6305294,403478400
9/11/2014,25.10250092,25.36000061,24.90500069,25.35750008,22.72686768,249412400
9/12/2014,25.30249977,25.54750061,25.27000046,25.41500092,22.77840424,250504400
9/15/2014,25.70249939,25.76250076,25.36000061,25.40749931,22.77168274,245266000
9/16/2014,24.95000076,25.31500053,24.72249985,25.21500015,22.59915733,267632400
9/17/2014,25.31749916,25.45000076,25.14749908,25.39500046,22.76048279,243706000
9/18/2014,25.48250008,25.58749962,25.38999939,25.44750023,22.80753517,149197600
9/19/2014,25.57250023,25.58749962,25.125,25.23999977,22.62156105,283609600
9/22/2014,25.45000076,25.53499985,25.14500046,25.26499939,22.64396667,211153600
9/23/2014,25.14999962,25.73500061,25.13500023,25.65999985,22.99798775,253608800
9/24/2014,25.54000092,25.71249962,25.29999924,25.4375,22.79857635,240687200
9/25/2014,25.12750053,25.17749977,24.43000031,24.46750069,21.92920303,400368000
9/26/2014,24.63249969,25.1875,24.60000038,25.1875,22.57450485,249482000
9/29/2014,24.66250038,25.11000061,24.65749931,25.02750015,22.43110466,199065200
9/30/2014,25.20249939,25.38500023,25.13249969,25.1875,22.57450485,221056400
10/1/2014,25.14749908,25.17250061,24.67499924,24.79500008,22.22272491,205965200
10/2/2014,24.81749916,25.05500031,24.51000023,24.97500038,22.38405037,191031200
10/3/2014,24.86000061,25.05249977,24.76000023,24.90500069,22.32131577,173878400
10/6/2014,24.98749924,25.16250038,24.85499954,24.90500069,22.32131577,148204800
10/7/2014,24.85750008,25.03000069,24.68250084,24.6875,22.1263752,168376800
10/8/2014,24.69000053,25.27750015,24.57749939,25.20000076,22.58571434,229618800
10/9/2014,25.38500023,25.59499931,25.15250015,25.25499916,22.63500023,309506000
10/10/2014,25.17250061,25.50749969,25.07500076,25.18250084,22.57002831,265326400
10/14/2014,25.09749985,25.12999916,24.64249992,24.6875,22.1263752,254754400
10/15/2014,24.49250031,24.78750038,23.79500008,24.38500023,21.85525703,403734400
10/16/2014,23.88750076,24.43000031,23.85250092,24.06500053,21.56845474,288618000
10/17/2014,24.375,24.75,24.20249939,24.41749954,21.88438988,272718800
10/20/2014,24.57999992,24.98999977,24.55500031,24.94000053,22.35268211,310069200
10/21/2014,25.75499916,25.75499916,25.31749916,25.61750031,22.95990372,378495600
10/22/2014,25.70999908,26.02750015,25.64999962,25.74749947,23.0764122,273052400
10/23/2014,26.02000046,26.26250076,25.90749931,26.20750046,23.48869324,284298800
10/24/2014,26.29500008,26.37249947,26.13249969,26.30500031,23.57607651,188215600
10/27/2014,26.21249962,26.37000084,26.17499924,26.27750015,23.55142784,136750800
10/28/2014,26.35000038,26.68499947,26.33749962,26.68499947,23.91665077,192243600
